"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 30 10:36:00 CST 2020","Thu Jul 30 10:36:07 CST 2020","7159","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Focus]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 04:26:05 CST 2020","Thu Jul 30 04:41:00 CST 2020","894315","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_36_change_mode_during_schedule_end_with_previous_mode","schedule_actions.feature: Change mode during schedule end with ""previous mode"""
"passed","Thu Jul 30 10:36:34 CST 2020","Thu Jul 30 10:36:42 CST 2020","7160","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Golden white]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:19:24 CST 2020","Thu Jul 30 10:21:48 CST 2020","143425","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_ap_pair_lamps_wifi_ble","pair_lamps_wifi_ble.feature: AP pairing wifi and ble"
"passed","Wed Jul 29 18:11:00 CST 2020","Wed Jul 29 18:21:05 CST 2020","605258","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_12_create_schedule_with_warm_white_end_with_off_when_lamp_status_off","schedule_actions.feature: Create a schedule with action ""Warm White"" and end with ""Off"" when lamp original status is off"
"passed","Thu Jul 30 04:41:00 CST 2020","Thu Jul 30 04:56:00 CST 2020","900689","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_37_change_speed_during_schedule_action_dynamic_mode_end_with_previous_mode","schedule_actions.feature: Change speed during schedule, action is dynamic mode and end with ""previous mode"""
"passed","Thu Jul 30 09:51:00 CST 2020","Thu Jul 30 09:52:05 CST 2020","65368","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_21_turn_to_night_light_then_turn_on_without_specifying_any_lamp_mode_when_rhythms_playing_by_mqtt","rhythm_actions.feature: Turn to Night light mode and then turn on without specifying any lamp mode when Rhythms playing"
"passed","Thu Jul 30 09:47:05 CST 2020","Thu Jul 30 09:51:00 CST 2020","234552","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_20_turn_to_night_light_then_turn_on_from_in_cool_white_mode_when_rhythms_playing_by_mqtt","rhythm_actions.feature: Turn to Night light mode and then turn on from in cool white mode when Rhythms playing"
"passed","Thu Jul 30 10:27:02 CST 2020","Thu Jul 30 10:27:08 CST 2020","6033","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Warm white]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:35:23 CST 2020","Thu Jul 30 10:35:30 CST 2020","7162","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Daylight]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:27:26 CST 2020","Thu Jul 30 10:27:32 CST 2020","6054","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Cozy]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Wed Jul 29 22:36:00 CST 2020","Wed Jul 29 23:16:00 CST 2020","2400279","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_23_create_schedule_with_wake_up_end_with_previous_mode_after_30min_when_lamp_status_night_light","schedule_actions.feature: Create a schedule with action ""Wake-up"" and end with ""Previous mode"" after 30min when lamp original status is ""Night Light"""
"passed","Thu Jul 30 09:56:27 CST 2020","Thu Jul 30 09:57:14 CST 2020","46709","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_wifi","","","","test_set_app_pairing_only_wifi","pair_lamps_only_wifi.feature: Set app pairing mode to only wifi"
"passed","Wed Jul 29 20:06:00 CST 2020","Wed Jul 29 20:46:00 CST 2020","2400303","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_17_create_schedule_with_bedtime_end_with_previous_mode_when_lamp_status_night_light","schedule_actions.feature: Create a schedule with action ""Bedtime"" and end with ""Previous mode"" when lamp original status is ""Night Light"""
"passed","Thu Jul 30 10:33:29 CST 2020","Thu Jul 30 10:33:36 CST 2020","7180","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_1-ON2]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Thu Jul 30 09:46:00 CST 2020","Thu Jul 30 09:47:05 CST 2020","65357","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_19_turn_off_then_turn_on_without_specifying_lamp_mode_when_rhythms_playing_by_mqtt","rhythm_actions.feature: Turn off and then turn on without specifying any lamp mode when Rhythms playing"
"passed","Thu Jul 30 10:34:41 CST 2020","Thu Jul 30 10:35:16 CST 2020","34647","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_speed","tcp_comm.feature: Single light control by mqtt --- Speed"
"passed","Thu Jul 30 01:06:05 CST 2020","Thu Jul 30 01:56:05 CST 2020","2999699","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_25_create_two_schedule_with_bedtime_and_wake_up_and_start_time_interval_less_than_30_minutes","schedule_actions.feature: Create two schedule with action ""Bedtime"" and ""Wake-up"",and the start time interval is less than 30 minutes"
"passed","Thu Jul 30 10:27:08 CST 2020","Thu Jul 30 10:27:14 CST 2020","6052","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Daylight]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:27:32 CST 2020","Thu Jul 30 10:27:38 CST 2020","6041","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Relax]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 04:11:00 CST 2020","Thu Jul 30 04:26:05 CST 2020","905308","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_35_dimming_during_schedule_end_with_off","schedule_actions.feature: Dimming during schedule end with ""OFF"""
"passed","Thu Jul 30 09:25:35 CST 2020","Thu Jul 30 09:26:19 CST 2020","44273","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_04_select_rhythm_by_mqtt","rhythm_actions.feature: Select rhythm by mqtt"
"passed","Wed Jul 29 17:46:00 CST 2020","Wed Jul 29 17:56:05 CST 2020","605469","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_06_edit_schedule_to_end_with_off_by_mqtt","schedule_actions.feature: Edit schedule to end with off by mqtt"
"passed","Thu Jul 30 03:11:00 CST 2020","Thu Jul 30 03:26:05 CST 2020","904618","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_30_create_two_schedules_of_two_consecutive_periods_schedule1_end_with_off_schedule2_end_with_previous_mode","schedule_actions.feature: Create 2 schedules of two consecutive periods,schedule1 end with ""OFF""and schedule2 end with ""previous mode"""
"passed","Thu Jul 30 10:35:37 CST 2020","Thu Jul 30 10:35:45 CST 2020","7154","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Night light]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:25:40 CST 2020","Thu Jul 30 10:26:14 CST 2020","33288","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_dimming","single_light_control_by_udp.feature: Single light control --- Dimming"
"passed","Thu Jul 30 10:25:04 CST 2020","Thu Jul 30 10:25:10 CST 2020","6033","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-OFF0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Thu Jul 30 04:56:00 CST 2020","Thu Jul 30 05:01:07 CST 2020","306605","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_39_open_the_vacation_mode","schedule_actions.feature: Open the vacation mode"
"passed","Thu Jul 30 10:36:07 CST 2020","Thu Jul 30 10:36:14 CST 2020","7143","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-TV time]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 09:59:08 CST 2020","Thu Jul 30 10:00:57 CST 2020","109025","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_wifi","","","","test_5_wizclick_pair_lamps_only_wifi","pair_lamps_only_wifi.feature: 5 * WiZclick pairing only wifi"
"passed","Thu Jul 30 02:51:00 CST 2020","Thu Jul 30 03:11:00 CST 2020","1200593","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_29_create_two_schedules_of_two_consecutive_periods_schedule1_end_with_previous_mode_schedule2_no_end","schedule_actions.feature: Create 2 schedules of two consecutive periods,schedule1 end with ""previous mode""and schedule2 no ""END"""
"passed","Thu Jul 30 10:28:15 CST 2020","Thu Jul 30 10:28:21 CST 2020","6053","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Wake-up]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:27:56 CST 2020","Thu Jul 30 10:28:02 CST 2020","6055","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Pulse]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:33:22 CST 2020","Thu Jul 30 10:33:29 CST 2020","7125","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_1-NL1]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Thu Jul 30 10:27:50 CST 2020","Thu Jul 30 10:27:56 CST 2020","6037","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Candlelight]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:27:20 CST 2020","Thu Jul 30 10:27:26 CST 2020","6031","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Night light]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:06:34 CST 2020","Thu Jul 30 10:07:18 CST 2020","44293","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_ble","","","","test_set_app_pairing_only_ble","pair_lamps_only_ble.feature: Set app pairing mode to only ble"
"passed","Wed Jul 29 22:26:00 CST 2020","Wed Jul 29 22:36:00 CST 2020","600257","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_22_create_schedule_with_wake_up_end_with_previous_mode_when_lamp_status_night_light","schedule_actions.feature: Create a schedule with action ""Wake-up"" and end with ""Previous mode"" when lamp original status is ""Night Light"""
"passed","Wed Jul 29 17:56:05 CST 2020","Wed Jul 29 18:06:00 CST 2020","594427","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_07_edit_schedule_end_of_the_way_when_the_schedule_has_been_stated_by_mqtt","schedule_actions.feature: Edit a schedule end of the way when the schedule has been stated by mqtt"
"passed","Thu Jul 30 10:33:00 CST 2020","Thu Jul 30 10:33:08 CST 2020","7114","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_1-ON1]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Thu Jul 30 09:29:17 CST 2020","Thu Jul 30 09:41:00 CST 2020","703312","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_17_trigger_schedule_when_rhythm_playing_by_mqtt","rhythm_actions.feature: Trigger a schedule when rhythm playing"
"passed","Thu Jul 30 10:25:10 CST 2020","Thu Jul 30 10:25:16 CST 2020","6047","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-ON1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Thu Jul 30 10:27:14 CST 2020","Thu Jul 30 10:27:20 CST 2020","6034","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Cool white]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 02:16:01 CST 2020","Thu Jul 30 02:36:00 CST 2020","1199307","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_27_create_schedule_with_golden_white_and_no_end_when_lamp_status_pulse","schedule_actions.feature: Create a schedule with action ""Golden white"" and no end when lamp original status is ""Pulse"""
"passed","Wed Jul 29 20:46:00 CST 2020","Wed Jul 29 21:26:05 CST 2020","2404330","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_18_create_schedule_with_bedtime_end_with_off_when_lamp_status_off","schedule_actions.feature: Create a schedule with action ""Bedtime"" and end with ""OFF"" when lamp original status is ""OFF"""
"passed","Thu Jul 30 10:24:33 CST 2020","Thu Jul 30 10:25:04 CST 2020","31212","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-ON0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Thu Jul 30 10:25:34 CST 2020","Thu Jul 30 10:25:40 CST 2020","6040","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-ON2]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Wed Jul 29 18:06:00 CST 2020","Wed Jul 29 18:11:00 CST 2020","300302","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_09_delete_schedule","schedule_actions.feature: Delete a schedule"
"passed","Thu Jul 30 10:26:32 CST 2020","Thu Jul 30 10:27:02 CST 2020","30222","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_speed","single_light_control_by_udp.feature: Single light control --- Speed"
"passed","Thu Jul 30 10:35:52 CST 2020","Thu Jul 30 10:36:00 CST 2020","8126","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Relax]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:25:28 CST 2020","Thu Jul 30 10:25:34 CST 2020","6045","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-NL1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"failed","Thu Jul 30 02:36:00 CST 2020","Thu Jul 30 02:51:00 CST 2020","899543","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_28_create_two_schedules_of_two_intersecting_time_periods","schedule_actions.feature: Create 2 schedules of two intersecting time periods"
"passed","Thu Jul 30 10:17:45 CST 2020","Thu Jul 30 10:19:24 CST 2020","99829","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_5_wizclick_pair_lamps_wifi_ble","pair_lamps_wifi_ble.feature: 5 * WiZclick pairing wifi and ble"
"failed","Wed Jul 29 19:26:05 CST 2020","Wed Jul 29 20:06:00 CST 2020","2394308","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_16_create_schedule_with_bedtime_end_with_previous_mode_after_30min_when_lamp_status_warm_white","schedule_actions.feature: Create a schedule with action ""Bedtime"" and end with ""Previous mode"" after 30min when lamp original status is ""Warm White"""
"passed","Wed Jul 29 23:16:00 CST 2020","Thu Jul 30 01:06:05 CST 2020","6604899","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_24_create_two_schedule_with_wake_up_and_bedtime_and_start_time_interval_less_than_30_minutes","schedule_actions.feature: Create two schedule with action ""Wake-up"" and ""Bedtime"",and the start time interval is less than 30 minutes"
"passed","Thu Jul 30 09:25:31 CST 2020","Thu Jul 30 09:25:35 CST 2020","4106","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_02_disable_rhythm_by_mqtt","rhythm_actions.feature: Disable rhythm by mqtt"
"passed","Thu Jul 30 10:07:18 CST 2020","Thu Jul 30 10:09:34 CST 2020","135455","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_ble","","","","test_3_wizclick_pair_lamps_only_ble","pair_lamps_only_ble.feature: 3 * WiZclick pairing only ble"
"passed","Thu Jul 30 10:36:14 CST 2020","Thu Jul 30 10:36:27 CST 2020","13159","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Candlelight]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 09:27:47 CST 2020","Thu Jul 30 09:28:20 CST 2020","33184","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_14_select_same_lamp_mode_for_all_lamp_point_by_mqtt","rhythm_actions.feature: Select same lamp mode for all lamp point"
"passed","Thu Jul 30 09:41:00 CST 2020","Thu Jul 30 09:46:00 CST 2020","299572","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_18_turn_off_then_turn_on_in_cool_white_mode_when_rhythms_playing_by_mqtt","rhythm_actions.feature: Turn off and then turn on in cool white mode when Rhythms playing"
"passed","Thu Jul 30 03:41:00 CST 2020","Thu Jul 30 03:56:05 CST 2020","904325","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_33_press_on_during_schedule_end_with_off","schedule_actions.feature: Press ""ON"" during schedule end with ""OFF"""
"passed","Wed Jul 29 17:42:48 CST 2020","Wed Jul 29 17:46:00 CST 2020","191360","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_03_create_schedule_same_time_by_mqtt","schedule_actions.feature: Create schedule with the same time, same room, different scenes by mqtt"
"passed","Wed Jul 29 21:36:05 CST 2020","Wed Jul 29 22:16:05 CST 2020","2399689","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_20_create_schedule_with_wake_up_end_with_previous_mode_after_30min_when_lamp_status_off","schedule_actions.feature: Create a schedule with action ""Wake-up"" and end with ""Previous mode"" after 30min when lamp original status is ""OFF"""
"passed","Thu Jul 30 09:24:58 CST 2020","Thu Jul 30 09:25:31 CST 2020","33316","Test_Suites.Tests.test_function_without_app","test_rhythm_by_mqtt","","","","test_01_enable_default_rhythm_by_mqtt","rhythm_actions.feature: Enable circadian rhythm by mqtt"
"passed","Thu Jul 30 10:32:21 CST 2020","Thu Jul 30 10:32:53 CST 2020","32171","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_1-ON0]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Thu Jul 30 10:35:45 CST 2020","Thu Jul 30 10:35:52 CST 2020","7147","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Cozy]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:27:44 CST 2020","Thu Jul 30 10:27:50 CST 2020","6046","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-TV time]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:00:57 CST 2020","Thu Jul 30 10:03:17 CST 2020","140502","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_wifi","","","","test_ap_pair_lamps_only_wifi","pair_lamps_only_wifi.feature: AP pairing only wifi"
"passed","Thu Jul 30 10:36:27 CST 2020","Thu Jul 30 10:36:34 CST 2020","7118","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Pulse]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 10:25:16 CST 2020","Thu Jul 30 10:25:22 CST 2020","6037","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-NL0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Thu Jul 30 10:36:49 CST 2020","Thu Jul 30 10:36:56 CST 2020","7128","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_2-Wake-up]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Thu Jul 30 03:26:05 CST 2020","Thu Jul 30 03:41:00 CST 2020","895580","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_31_create_two_schedules_of_two_consecutive_periods_schedule1_end_previous_mode_schedule2_end_previous_mode","schedule_actions.feature: Create 2 schedules of two consecutive periods,schedule1 end with ""previous mode""and schedule2 end with ""previous mode"""
"passed","Thu Jul 30 01:56:05 CST 2020","Thu Jul 30 02:16:01 CST 2020","1195638","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_26_create_schedule_with_cozy_and_no_end_when_lamp_status_night_light","schedule_actions.feature: Create a schedule with action ""Cozy"" and no end when lamp original status is ""Night light"""
"passed","Wed Jul 29 17:31:00 CST 2020","Wed Jul 29 17:36:00 CST 2020","300285","Test_Suites.Tests.test_function_without_app","test_schedule_by_mqtt","","","","test_02_create_schedule_by_mqtt","schedule_actions.feature: Create schedule by mqtt"
"passed","Thu Jul 30 10:27:38 CST 2020","Thu Jul 30 10:27:44 CST 2020","6033","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_2-Focus]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Thu Jul 30 10:09:34 CST 2020","Thu Jul 30 10:11:10 CST 2020","96056","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_ble","","","","test_5_wizclick_pair_lamps_only_ble","pair_lamps_only_ble.feature: 5 * WiZclick pairing only ble"
"passed","Thu Jul 30 10:15:09 CST 2020","Thu Jul 30 10:15:52 CST 2020","42581","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_set_app_pairing_wifi_ble","pair_lamps_wifi_ble.feature: Set app pairing mode to wifi and ble"
"passed","Thu Jul 30 10:15:52 CST 2020","Thu Jul 30 10:17:45 CST 2020","112788","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_3_wizclick_pair_lamps_wifi_ble","pair_lamps_wifi_ble.feature: 3 * WiZclick pairing wifi and ble"
